,,,,,,ACP,88,
,,TUS,Tucson International,Tucson,AZ,,,
,,,,,,BCP,0,
,,TVC,Cherry Capital,Traverse City,MI,TVC1,18,
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,18,
,,UNV,University Park,University Park,PA,Main Terminal,11,
,,VCT,Victoria Regional,Victoria,TX,VCT01,3,
,13:00,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,18,
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,56,
,,ACV,Arcata-Eureka,McKinleyville,CA,ACV01,6,
,,AGS,Bush Field,Augusta,GA,AGS-1,3,
,,ALB,Albany County,Albany,NY,Main Checkpoint,13,
,,ALO,Waterloo Municipal,Waterloo,IA,ALO-1,1,
,,AMA,Amarillo International,Amarillo,TX,AMA30,4,
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,81,
,,ART,Watertown International,Dexter,NY,Gate Area #1,0,
,,,,,,F Arrival Checkpoint,28,
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,,
,,,,,,Main Checkpoint,396,
,,ATW,Outagamie County,Appleton,WI,Checkpoint,21,
,,,,,,AUS01,43,
,,AUS,Austin Bergstrom International,Austin,TX,,,
,,,,,,AUS02,87,
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,2,
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,19,
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0,
,,BDL,Bradley International,Windsor Locks,CT,A1,64,
,,BGM,Binghamton Regional,Johnson City,NY,210,0,
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,0,
,,BHM,Birmingham International,Birmingham,AL,Central,76,
,,BIL,Billings Logan,Billings,MT,BILM,45,
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,6,
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,0,
,,BNA,Nashville International,Nashville,TN,BNA Main,201,
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,78,
,,,,,,A1,8,
,,,,,,B1,31,
,,BOS,Logan International,East Boston,MA,B5,57,
,,,,,,C2,39,
5/19/2020,,,,,,,,
,14:00,,,,,E1,0,
,,BQK,Glynco Jetport,Brunswick,GA,Gate,13,
,,BTV,Burlington International,South Burlington,VT,South,8,
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,57,
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,69,
,,,,,,B Checkpoint,85,
,,BWI,Baltimore-Washington International,BWI Airport,MD,,,
,,,,,,D/E Checkpoint,33,
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,11,
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,13,
,,CDR,Chadron Municipal,Chadron,NE,Chadron 1,2,
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,13,
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,61,
,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,4,
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,41,
,,CLL,Easterwood,College Station,TX,CLL01,4,
,,,,,,B Checkpoint,225,
,,CLT,Charlotte/Douglas International,Charlotte,NC,,,
,,,,,,D Checkpoint,76,
,,,,,,A,48,
,,CMH,Port Columbus International,Columbus,OH,B,50,
,,,,,,C,12,
,,COD,Yellowstone Regional,Cody,WY,COD 01,26,
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,25,
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,13,
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,4,
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,50,
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,110,
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,37,
,,,,,,Center Pier,73,
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,43,
,13:00,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,18,
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,56,
,,ACV,Arcata-Eureka,McKinleyville,CA,ACV01,6,
,,AGS,Bush Field,Augusta,GA,AGS-1,3,
,,ALB,Albany County,Albany,NY,Main Checkpoint,13,
,,ALO,Waterloo Municipal,Waterloo,IA,ALO-1,1,
,,AMA,Amarillo International,Amarillo,TX,AMA30,4,
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,81,
,,ART,Watertown International,Dexter,NY,Gate Area #1,0,
,,,,,,F Arrival Checkpoint,28,
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,,
,,,,,,Main Checkpoint,396,
,,ATW,Outagamie County,Appleton,WI,Checkpoint,21,
,,,,,,AUS01,43,
,,AUS,Austin Bergstrom International,Austin,TX,,,
,,,,,,AUS02,87,
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,2,
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,19,
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0,
,,BDL,Bradley International,Windsor Locks,CT,A1,64,
,,BGM,Binghamton Regional,Johnson City,NY,210,0,
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,0,
,,BHM,Birmingham International,Birmingham,AL,Central,76,
,,BIL,Billings Logan,Billings,MT,BILM,45,
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,6,
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,0,
,,BNA,Nashville International,Nashville,TN,BNA Main,201,
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,78,
,,,,,,A1,8,
,,,,,,B1,31,
,,BOS,Logan International,East Boston,MA,B5,57,
,,,,,,C2,39,
5/19/2020,,,,,,,,
,14:00,,,,,E1,0,
,,BQK,Glynco Jetport,Brunswick,GA,Gate,13,
,,BTV,Burlington International,South Burlington,VT,South,8,
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,57,
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,69,
,,,,,,B Checkpoint,85,
,,BWI,Baltimore-Washington International,BWI Airport,MD,,,
,,,,,,D/E Checkpoint,33,
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,11,
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,13,
,,CDR,Chadron Municipal,Chadron,NE,Chadron 1,2,
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,13,
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,61,
,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,4,
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,41,
,,CLL,Easterwood,College Station,TX,CLL01,4,
,,,,,,B Checkpoint,225,
,,CLT,Charlotte/Douglas International,Charlotte,NC,,,
,,,,,,D Checkpoint,76,
,,,,,,A,48,
,,CMH,Port Columbus International,Columbus,OH,B,50,
,,,,,,C,12,
,,COD,Yellowstone Regional,Cody,WY,COD 01,26,
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,25,
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,13,
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,4,
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,50,
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,110,
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,37,
,,,,,,Center Pier,73,
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,43,
,,,,,,A Bridge,88,
,,DEN,Denver International,Denver,CO,,,
,,,,,,South,341,
,,,,,,A21,185,
,,,,,,B30,89,
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,82,
,,,,,,D22,119,
,,,,,,E18,119,
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,56,
,,,,,,Blue-2,39,
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,18,
,,,,,,Red 3,114,
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,55,
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,31,
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,9,
,,,,,,Terminal A/3,31,
,,,,,,Terminal B/1,5,
,,EWR,Newark International,Newark,NJ,,,
,,,,,,Terminal B/3,24,
,,,,,,Terminal C/1,110,
,,EYW,Key West International,Key West,FL,MAIN,27,
,,FAR,Hector International,Fargo,ND,Gate,5,
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,6,
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,25,
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,16,
,,,,,,T1 Checkpoint,205,
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T2 Checkpoint,25,
,,,,,,T3F Checkpoint,184,
,,FNT,Bishop International,Flint,MI,AOO-01,15,
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,32,
,,,,,,GEG-A/B,2,
,,GEG,Spokane International,Spokane,WA,,,
,,,,,,GEGC,5,
5/19/2020,14:00,GGW,Glasgow International / Wokal Field,Glasgow,MT,Checkpoint 1,1,
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,35,
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,23,
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,47,
,,GRI,Central Nebraska Regional,Grand Island,NE,GRI-1,10,
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,45,
,,,,,,North Concourse,10,
,,GSO,Piedmont Triad International,Greensboro,NC,,,
,,,,,,South Concourse,3,
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,11,
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,3,
,,GTR,Golden Triangle Regional,Columbus,MS,GTR-A,18,
,,HLN,Helena Regional,Helena,MT,HLNZ,9,
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 1&2 HNL03,5340,
,,HOB,Lea County Regional Airport,Lovington,NM,Checkpoint 1,0,
,,HOU,Houston Hobby,Houston,TX,CENTRAL,224,
,,HRL,Valley International,Harlingen,TX,HRL01,10,
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,22,
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,3,
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,155,
,,,,,,12/AS Terminal,122,
,,IAH,Houston Intercontinental,Houston,TX,,,
,,,,,,30/CN Terminal,92,
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,15,
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDAZ,10,
,,ILM,Wilmington International,Wilmington,NC,Terminal,16,
,,,,,,Checkpoint A,32,
,,IND,Indianapolis International,Indianapolis,IN,,,
,,,,,,Checkpoint B,21,
,,ITH,Ithaca Tompkins Regional Airport,Ithaca,NY,240,11,
,,ITO,Hilo International,Hilo,HI,ITO01,7,
,,JAC,Jackson Hole,Jackson,WY,JAC 01,14,
,,JAN,Jackson International,Jackson,MS,JAN-East,4,
,,,,,,A Bridge,88,
,,DEN,Denver International,Denver,CO,,,
,,,,,,South,341,
,,,,,,A21,185,
,,,,,,B30,89,
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,82,
,,,,,,D22,119,
,,,,,,E18,119,
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,56,
,,,,,,Blue-2,39,
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,18,
,,,,,,Red 3,114,
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,55,
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,31,
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,9,
,,,,,,Terminal A/3,31,
,,,,,,Terminal B/1,5,
,,EWR,Newark International,Newark,NJ,,,
,,,,,,Terminal B/3,24,
,,,,,,Terminal C/1,110,
,,EYW,Key West International,Key West,FL,MAIN,27,
,,FAR,Hector International,Fargo,ND,Gate,5,
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,6,
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,25,
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,16,
,,,,,,T1 Checkpoint,205,
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T2 Checkpoint,25,
,,,,,,T3F Checkpoint,184,
,,FNT,Bishop International,Flint,MI,AOO-01,15,
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,32,
,,,,,,GEG-A/B,2,
,,GEG,Spokane International,Spokane,WA,,,
,,,,,,GEGC,5,
5/19/2020,14:00,GGW,Glasgow International / Wokal Field,Glasgow,MT,Checkpoint 1,1,
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,35,
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,23,
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,47,
,,GRI,Central Nebraska Regional,Grand Island,NE,GRI-1,10,
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,45,
,,,,,,North Concourse,10,
,,GSO,Piedmont Triad International,Greensboro,NC,,,
,,,,,,South Concourse,3,
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,11,
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,3,
,,GTR,Golden Triangle Regional,Columbus,MS,GTR-A,18,
,,HLN,Helena Regional,Helena,MT,HLNZ,9,
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 1&2 HNL03,5340,
,,HOB,Lea County Regional Airport,Lovington,NM,Checkpoint 1,0,
,,HOU,Houston Hobby,Houston,TX,CENTRAL,224,
,,HRL,Valley International,Harlingen,TX,HRL01,10,
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,22,
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,3,
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,155,
,,,,,,12/AS Terminal,122,
,,IAH,Houston Intercontinental,Houston,TX,,,
,,,,,,30/CN Terminal,92,
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,15,
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDAZ,10,
,,ILM,Wilmington International,Wilmington,NC,Terminal,16,
,,,,,,Checkpoint A,32,
,,IND,Indianapolis International,Indianapolis,IN,,,
,,,,,,Checkpoint B,21,
,,ITH,Ithaca Tompkins Regional Airport,Ithaca,NY,240,11,
,,ITO,Hilo International,Hilo,HI,ITO01,7,
,,JAC,Jackson Hole,Jackson,WY,JAC 01,14,
,,JAN,Jackson International,Jackson,MS,JAN-East,4,
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,69,
,,,,,,Terminal 1,4,
,,,,,,Terminal 4 Main,124,
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 5,43,
,,,,,,Terminal 7,4,
,,,,,,Terminal 8,71,
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,29,
,,,,,,Term 1 - AB,0,
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,146,
,,,,,,Terminal 3 - E Upper,69,
,,,,,,TBIT Main Checkpoint,97,
,,,,,,Terminal 1 - Passenger,92,
,,,,,,Terminal 2 - Passenger,18,
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,26,
,,,,,,Terminal 5 - Passenger,20,
,,,,,,Terminal 6 - Passenger,70,
,,,,,,Terminal 7 - Passenger,9,
,,LBB,Lubbock International,Lubbock,TX,LBBA,1,
,,LEX,Blue Grass,Lexington,KY,LEX-A,14,
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,1,
,,,,,,TB CHK A,39,
,,LGA,LaGuardia,Flushing,NY,TB CHK D,233,
,,,,,,TC CHK West,10,
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,7,
,,LIT,Little Rock National,Little Rock,AR,LITA,42,
,,LNK,Lincoln Municipal,Lincoln,NE,South Hold,5,
,,MAF,Midland International,Midland,TX,MAFA,42,
,,MBS,MBS International,Freeland,MI,Passenger Terminal,3,
,,,,,,MCI 37-45,83,
,,,,,,MCI 56-60,56,
5/19/2020,14:00,MCI,Kansas City International,Kansas City,MO,,,
,,,,,,MCI 61-69,26,
,,,,,,MCI 76-85,68,
,,,,,,EAST Checkpoint,116,
,,MCO,Orlando International,Orlando,FL,,,
,,,,,,WEST Checkpoint,181,
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,20,
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,138,
,,MEM,Memphis International,Memphis,TN,MEM-B,51,
,,MFE,Miller International,McAllen,TX,MFE01,12,
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,5,
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,8,
,,MHT,Manchester,Manchester,NH,Checkpoint,20,
,,,,,,North 2,116,
,,MIA,Miami International,Miami,FL,North-E,81,
,,,,,,South-H,12,
,,,,,,CONC C,75,
,,MKE,General Mitchell International,Milwaukee,WI,,,
,,,,,,CONC D,55,
,,MLI,Quad City,Moline,IL,Checkpoint A,14,
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,21,
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,5,
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,17,
,,,,,,North CP,136,
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,,
,,,,,,T2 CP1,55,
,,MSY,New Orleans International,Kenner,LA,MSY01,95,
,,MWA,Williamson County,Marion,IL,Checkpoint A,1,
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,0,
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,14,
,,,,,,TERM1,0,
,,OAK,Metropolitan Oakland International,Oakland,CA,,,
,,,,,,TERM2,53,
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,35,
,,OKC,Will Rogers World,Oklahoma City,OK,West,83,
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,69,
,,,,,,Terminal 1,4,
,,,,,,Terminal 4 Main,124,
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 5,43,
,,,,,,Terminal 7,4,
,,,,,,Terminal 8,71,
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,29,
,,,,,,Term 1 - AB,0,
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,146,
,,,,,,Terminal 3 - E Upper,69,
,,,,,,TBIT Main Checkpoint,97,
,,,,,,Terminal 1 - Passenger,92,
,,,,,,Terminal 2 - Passenger,18,
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,26,
,,,,,,Terminal 5 - Passenger,20,
,,,,,,Terminal 6 - Passenger,70,
,,,,,,Terminal 7 - Passenger,9,
,,LBB,Lubbock International,Lubbock,TX,LBBA,1,
,,LEX,Blue Grass,Lexington,KY,LEX-A,14,
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,1,
,,,,,,TB CHK A,39,
,,LGA,LaGuardia,Flushing,NY,TB CHK D,233,
,,,,,,TC CHK West,10,
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,7,
,,LIT,Little Rock National,Little Rock,AR,LITA,42,
,,LNK,Lincoln Municipal,Lincoln,NE,South Hold,5,
,,MAF,Midland International,Midland,TX,MAFA,42,
,,MBS,MBS International,Freeland,MI,Passenger Terminal,3,
,,,,,,MCI 37-45,83,
,,,,,,MCI 56-60,56,
5/19/2020,14:00,MCI,Kansas City International,Kansas City,MO,,,
,,,,,,MCI 61-69,26,
,,,,,,MCI 76-85,68,
,,,,,,EAST Checkpoint,116,
,,MCO,Orlando International,Orlando,FL,,,
,,,,,,WEST Checkpoint,181,
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,20,
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,138,
,,MEM,Memphis International,Memphis,TN,MEM-B,51,
,,MFE,Miller International,McAllen,TX,MFE01,12,
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,5,
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,8,
,,MHT,Manchester,Manchester,NH,Checkpoint,20,
,,,,,,North 2,116,
,,MIA,Miami International,Miami,FL,North-E,81,
,,,,,,South-H,12,
,,,,,,CONC C,75,
,,MKE,General Mitchell International,Milwaukee,WI,,,
,,,,,,CONC D,55,
,,MLI,Quad City,Moline,IL,Checkpoint A,14,
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,21,
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,5,
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,17,
,,,,,,North CP,136,
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,,
,,,,,,T2 CP1,55,
,,MSY,New Orleans International,Kenner,LA,MSY01,95,
,,MWA,Williamson County,Marion,IL,Checkpoint A,1,
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,0,
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,14,
,,,,,,TERM1,0,
,,OAK,Metropolitan Oakland International,Oakland,CA,,,
,,,,,,TERM2,53,
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,35,
,,OKC,Will Rogers World,Oklahoma City,OK,West,83,
,,OLF,L. M. Clayton / Wolf Point,Wolf Point,MT,Checkpoint 1,2,
,,,,,,Terminal A,45,
,,OMA,Eppley Airfield,Omaha,NE,,,
,,,,,,Terminal B,22,
,,,,,,T2,9,
,,ONT,Ontario International,Ontario,CA,,,
,,,,,,T4,58,
,,,,,,10,153,
,,,,,,2,119,
,,,,,,4B,55,
,,ORD,Chicago-OHare International,Chicago,IL,,,
,,,,,,5,43,
,,,,,,6A,21,
,,,,,,7A,76,
,,,,,,Conc. A Checkpoint,7,
,,ORF,Norfolk International,Norfolk,VA,,,
,,,,,,Conc. B Checkpoint,35,
,,,,,,PBI A/B,28,
,,PBI,West Palm Beach International,West Palm Beach,FL,,,
,,,,,,PBI C,95,
,,PDX,Portland International Airport,Portland,OR,PDX D/E,132,
,,,,,,Checkpoint B,64,
,,PHL,Philadelphia International,Philadelphia,PA,,,
,,,,,,Checkpoint D\E,39,
,,,,,,T-3 North,87,
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,127,
,,,,,,T-4 C,179,
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,87,
,,PKB,Wood County,Parkersburg,WV,Main,2,
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,65,
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,16,
,,PVD,T F Green State,Warwick,RI,Checkpoint A,1,
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,3,
,,RAP,Rapid City Regional,Rapid City,SD,1,10,
,,,,,,Employee Screening Checkpoint (ESC),28,
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,25,
5/19/2020,14:00,,,,,Terminal 2 Checkpoint,72,
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,75,
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,42,
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,22,
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,32,
,,,,,,Checkpoint B,190,
,,RSW,Southwest Florida International,Fort Myers,FL,,,
,,,,,,Checkpoint D,19,
,,,,,,CKPT-3,55,
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,,
,,,,,,CKPT-6,52,
,,,,,,SAT01,10,
,,SAT,San Antonio International,San Antonio,TX,,,
,,,,,,SAT02,79,
,,SAV,Savannah International,Savannah,GA,SAV-A,20,
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,11,
,,SBN,South Bend Regional,South Bend,IN,A CONC,31,
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,24,
,,SDF,Louisville International,Louisville,KY,SDF-A,41,
,,,,,,SCP 2,58,
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,155,
,,,,,,SCP 4,107,
,,,,,,Security Checkpoint B,14,
,,,,,,Security Checkpoint D,21,
,,SFO,San Francisco International,San Francisco,CA,,,
,,,,,,Security Checkpoint F-1,6,
,,,,,,Security Checkpoint G,4,
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,18,
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,18,
,,,,,,Terminal A,2,
,,SJC,San Jose International,San Jose,CA,,,
,,,,,,Terminal B North,44,
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,86,
,,,,,,SLC1,72,
,,SLC,Salt Lake City International,Salt Lake City,UT,,,
,,,,,,SLC2,167,
,,OLF,L. M. Clayton / Wolf Point,Wolf Point,MT,Checkpoint 1,2,
,,,,,,Terminal A,45,
,,OMA,Eppley Airfield,Omaha,NE,,,
,,,,,,Terminal B,22,
,,,,,,T2,9,
,,ONT,Ontario International,Ontario,CA,,,
,,,,,,T4,58,
,,,,,,10,153,
,,,,,,2,119,
,,,,,,4B,55,
,,ORD,Chicago-OHare International,Chicago,IL,,,
,,,,,,5,43,
,,,,,,6A,21,
,,,,,,7A,76,
,,,,,,Conc. A Checkpoint,7,
,,ORF,Norfolk International,Norfolk,VA,,,
,,,,,,Conc. B Checkpoint,35,
,,,,,,PBI A/B,28,
,,PBI,West Palm Beach International,West Palm Beach,FL,,,
,,,,,,PBI C,95,
,,PDX,Portland International Airport,Portland,OR,PDX D/E,132,
,,,,,,Checkpoint B,64,
,,PHL,Philadelphia International,Philadelphia,PA,,,
,,,,,,Checkpoint D\E,39,
,,,,,,T-3 North,87,
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,127,
,,,,,,T-4 C,179,
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,87,
,,PKB,Wood County,Parkersburg,WV,Main,2,
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,65,
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,16,
,,PVD,T F Green State,Warwick,RI,Checkpoint A,1,
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,3,
,,RAP,Rapid City Regional,Rapid City,SD,1,10,
,,,,,,Employee Screening Checkpoint (ESC),28,
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,25,
5/19/2020,14:00,,,,,Terminal 2 Checkpoint,72,
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,75,
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,42,
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,22,
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,32,
,,,,,,Checkpoint B,190,
,,RSW,Southwest Florida International,Fort Myers,FL,,,
,,,,,,Checkpoint D,19,
,,,,,,CKPT-3,55,
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,,
,,,,,,CKPT-6,52,
,,,,,,SAT01,10,
,,SAT,San Antonio International,San Antonio,TX,,,
,,,,,,SAT02,79,
,,SAV,Savannah International,Savannah,GA,SAV-A,20,
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,11,
,,SBN,South Bend Regional,South Bend,IN,A CONC,31,
