,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,7
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,5
,,,,,,B Checkpoint,207
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,114
,,CMH,Port Columbus International,Columbus,OH,B,3
,,CMI,University Of Illinois-Willard,Savoy,IL,Checkpoint A,14
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,12
,,CPR,Natrona County International,Casper,WY,CPR 01,6
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,0
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,24
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,137
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,9
,,,,,,Center Pier,89
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,4
,,,,,,South Pier,1
,,,,,,A Bridge,91
,,DEN,Denver International,Denver,CO,,
,,,,,,South,256
,,,,,,A21,129
,,,,,,B30,83
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,110
,,,,,,D22,154
,,,,,,E18,203
,,DRO,Durango-La  Plata County,Durango,CO,Checkpoint,11
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,15
,,,,,,Blue-2,74
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,70
,,,,,,Red 3,21
,,DVL,Devils Lake Municipal,Devils Lake,ND,Checkpoint,4
,,EAR,Kearney Regional,Kearney,NE,EAR-1,6
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,0
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,33
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,1
,,,,,,Terminal A/1,47
,,,,,,Terminal A/3,32
,,EWR,Newark International,Newark,NJ,Terminal B/1,0
,,,,,,Terminal B/3,0
,,,,,,Terminal C/1,4
,,FAR,Hector International,Fargo,ND,Gate,3
5/10/2020,08:00,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,0
,,,,,,T1 Checkpoint,87
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T2 Checkpoint T3F Checkpoint,154
,,,,,,T4 Checkpoint,205
,,FNT,Bishop International,Flint,MI,AOO-01,0
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,15
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,1
,,,,,,GEG-A/B,16
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,28
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,0
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,1
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,5
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,8
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,10
,,HLN,Helena Regional,Helena,MT,HLNZ,9
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,914
,,HOU,Houston Hobby,Houston,TX,CENTRAL,70
,,HRL,Valley International,Harlingen,TX,HRL01,1
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,4
,,HTS,Tri-State,Huntington,WV,Main Terminal,6
,,HVN,Tweed - New Haven,New Haven,CT,Gate 1,12
,,HYA,Barnstable Municipal,Hyannis,MA,Gate,0
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,8
,,,,,,12/AS Terminal,74
,,IAH,Houston Intercontinental,Houston,TX,30/CN Terminal,96
,,,,,,31/CS Terminal,431
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,22
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDAZ,0
,,ILM,Wilmington International,Wilmington,NC,Terminal,1
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,100
,,IPT,Williamsport Lycoming County,Montoursville,PA,Main Checkpoint,4
,,ITH,Ithaca Tompkins Regional Airport,Ithaca,NY,240,7
,,ITO,Hilo International,Hilo,HI,ITO01,0
,,JAC,Jackson Hole,Jackson,WY,JAC 01,9
,,JAN,Jackson International,Jackson,MS,JAN-East,16
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,58
,,,,,,Terminal 1,6
,,,,,,Terminal 4 Main,40
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,42
,,,,,,Terminal 8,9
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,16
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,4
,,LAR,Laramie Regional,Laramie,WY,LAR 01,6
,,,,,,Term 1 - AB,155
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,187
,,,,,,Terminal 3 - E Upper,28
,,,,,,TBIT Main Checkpoint,26
,,,,,,Terminal 1 - Passenger,76
,,,,,,Terminal 2 - Passenger,72
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,224
,,,,,,Terminal 5 - Passenger,41
,,,,,,Terminal 6 - Passenger,44
,,,,,,Terminal 7 - Passenger,95
,,LBB,Lubbock International,Lubbock,TX,LBBA,31
,,LEB,Lebanon Municipal,West Lebanon,NH,GATE 1-2,1
,,LEX,Blue Grass,Lexington,KY,LEX-A,3
,,,,,,TB CHK D,44
,,LGA,LaGuardia,Flushing,NY,,
,,,,,,TC CHK West,66
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,2
5/10/2020,08:00,,,,,,
,,LIH,Lihue,Lihue,HI,LIH01,0
,,LIT,Little Rock National,Little Rock,AR,LITA,35
,,MAF,Midland International,Midland,TX,MAFA,29
,,MBS,MBS International,Freeland,MI,Passenger Terminal,0
,,,,,,MCI 56-60,7
,,MCI,Kansas City International,Kansas City,MO,MCI 61-69,18
,,,,,,MCI 76-85,31
,,MCN,Middle Georgia Regional,Macon,GA,MCN-A,4
,,,,,,EAST Checkpoint,98
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,365
,,MCW,Mason City Municipal,Mason City,IA,MCW-1,2
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,3
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,215
,,MEM,Memphis International,Memphis,TN,MEM-B,13
,,MFE,Miller International,McAllen,TX,MFE01,0
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,3
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,10
,,MHT,Manchester,Manchester,NH,Checkpoint,43
,,,,,,North 3,290
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,8
,,,,,,CONC C,7
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,21
,,MLB,Melbourne International,Melbourne,FL,MLB A,0
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,2
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,0
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,9
,,,,,,North CP,347
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,68
,,MSY,New Orleans International,Kenner,LA,MSY01,9
,,MTJ,Montrose County,Montrose,CO,MTJZ,7
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,4
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,2
,,,,,,TERM1,3
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,90
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,0
,,OKC,Will Rogers World,Oklahoma City,OK,West,61
,,,,,,Terminal A,2
,,OMA,Eppley Airfield,Omaha,NE,,
,,,,,,Terminal B,17
,,,,,,T2,3
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,59
,,,,,,10,22
,,,,,,2,273
,,,,,,4B,10
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,29
,,,,,,6A,9
,,,,,,7A,205
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,2
,,OWB,Owensboro Davies County,Owensboro,KY,OWB-A,0
,,PAE,Snohomish County Airport-PaineField,Snohomish County,WA,PAE Main,21
,,,,,,PBI A/B,8
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,32
,,PDX,Portland International Airport,Portland,OR,PDX D/E,186
,,PGA,Page Municipal,Page,AZ,PGA01,4
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,0
,,,,,,Checkpoint B,168
,,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,16
,,,,,,Checkpoint F,13
,,,,,,T-3 North,78
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,453
5/10/2020,08:00,,,,,T-4 C,218
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,13
,,PIE,St Petersburg-ClearwaterInternational,Clearwater,FL,PIE B,70
,,PIR,Pierre Regional,Pierre,SD,Gate,1
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,57
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,38
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,51
,,PVD,T F Green State,Warwick,RI,Checkpoint A,66
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,16
,,RAP,Rapid City Regional,Rapid City,SD,1,16
,,RDM,Roberts Field,Redmond,OR,RDMZ,0
,,,,,,Employee Screening Checkpoint (ESC),14
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,3
,,,,,,Terminal 2 Checkpoint,64
,,RFD,Greater Rockford,Rockford,IL,Checkpoint A,33
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,65
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,11
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,0
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,52
,,,,,,Checkpoint B,0
,,RSW,Southwest Florida International,Fort Myers,FL,,
,,,,,,Checkpoint D,39
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,10
,,,,,,CKPT-3,53
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,69
,,,,,,SAT01,26
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,2
,,SAV,Savannah International,Savannah,GA,SAV-A,31
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,0
,,SBN,South Bend Regional,South Bend,IN,A CONC,0
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,0
,,SCK,Stockton Regional,Stockton,CA,SCK Main Checkpoint,57
,,SDF,Louisville International,Louisville,KY,SDF-A,32
,,,,,,SCP 2,74
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,149
,,,,,,SCP 4,93
,,,,,,Security Checkpoint A,0
,,,,,,Security Checkpoint B,52
,,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,131
,,,,,,Security Checkpoint F-1,48
,,,,,,Security Checkpoint G,18
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,14
,,SGU,St. George Municipal,St. George,UT,SGUZ,40
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,9
,,,,,,Terminal A,6
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,60
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,53
,,,,,,SLC1,27
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,246
,,SLN,Salina Municipal Airport,Salina,KS,SLN-1,5
,,,,,,Central B,91
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,5
,08:00,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,99
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,150
,,,,,,T1-A,3
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,19
,,,,,,T2-E,102
,,STT,Cyril E. King International,St Thomas,VI,STT B,12
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,13
,,SWF,Stewart,New  Windor,NY,Main Checkpoint,14
5/10/2020,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,16
,,,,,,TPA A,0
,,,,,,TPA C,62
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,57
,,,,,,TPA F,94
,,TRI,Tri City Regional,Blountville,TN,TRI-A,35
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,69
,,,,,,ACP,1
,,TUS,Tucson International,Tucson,AZ,,
,,,,,,BCP,19
,,TYR,Tyler Pounds Field,Tyler,TX,TYR01,10
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,23
,,UIN,Quincy Municipal,Quincy,IL,Checkpoint A,4
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,110
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,5
,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,26
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,6
,,ABI,Abilene Regional Airport,Abilene,TX,ABIA,16
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,52
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,3
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,56
,,AGS,Bush Field,Augusta,GA,AGS-1,29
,,ALB,Albany County,Albany,NY,Main Checkpoint,1
,,ANC,Ted Stevens Anchorage,,,,
,09:00,,International,Anchorage,AK,South Checkpoint,6
,,,,,,F Arrival Checkpoint,9
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,452
,,ATY,Watertown Municipal,Watertown,SD,Gate,14
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,147
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,18
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,16
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,10
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,28
,,BFF,Scottsbluff County,Gering,NE,Gate 1 Hold Room,5
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,1
,,BHM,Birmingham International,Birmingham,AL,Central,2
,,BIL,Billings Logan,Billings,MT,BILM,3
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,3
,,BMI,Bloomington-Normal,Bloomington,IL,Checkpoint A,14
,,BNA,Nashville International,Nashville,TN,BNA Main,244
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,11
,,,,,,A1,2
,,,,,,B1,88
,,BOS,Logan International,East Boston,MA,,
,,,,,,B5,77
,,,,,,C2,18
,,BTV,Burlington International,South Burlington,VT,South,0
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,20
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,40
,,,,,,B Checkpoint,141
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,55
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,34
,,CAK,Akron-Canton Regional,North Canton,OH,Main,29
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,37
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,0
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,56
,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,4
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,102
,,,,,,B Checkpoint,105
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,67
,,,,,,A,55
,,CMH,Port Columbus International,Columbus,OH,,
,,,,,,B,38
,,CNY,Canyonlands Field Airport,Moab,UT,CNYZ,5
5/10/2020,09:00,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,5
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,12
,,CRW,Yeager,Charleston,WV,CRW01,22
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,56
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,112
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,39
,,,,,,Center Pier,73
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,43
,,,,,,South Pier,1
,,DDC,Dodge City Regional,Dodge City,KS,DDC-1,2
,,,,,,A Bridge,78
,,DEN,Denver International,Denver,CO,,
,,,,,,South,288
,,,,,,A21,274
,,,,,,B30,139
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,256
,,,,,,D22,156
,,,,,,E18,192
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,1
,,,,,,Blue-2,105
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,68
,,,,,,Red 3,26
,,DUJ,Dubois-Jefferson County,Falls Creek,PA,DUJ-01,1
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,12
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,53
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,0
,,,,,,Terminal A/1,4
,,,,,,Terminal A/3,53
,,EWR,Newark International,Newark,NJ,Terminal B/1,0
,,,,,,Terminal B/3,0
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,0
,,,,,,T1 Checkpoint,76
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T2 Checkpoint T3F Checkpoint,129
,,,,,,T4 Checkpoint,53
,,FNT,Bishop International,Flint,MI,AOO-01,0
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,3
,,,,,,GEG-A/B,0
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,6
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,7
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,0
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,0
,,,,,,North Concourse,1
,,GSO,Piedmont Triad International,Greensboro,NC,,
,,,,,,South Concourse,7
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,13
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,36
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,4
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,347
,,HOU,Houston Hobby,Houston,TX,CENTRAL,85
,,HRL,Valley International,Harlingen,TX,HRL01,17
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,23
,,HYS,Hays Regional,Hays,KS,HYS-1,6
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,76
,,,,,,12/AS Terminal,102
,,IAH,Houston Intercontinental,Houston,TX,,
,,,,,,30/CN Terminal,55
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,5
,,ILM,Wilmington International,Wilmington,NC,Terminal,27
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,99
,,IPL,Imperial County,Imperial,CA,IPL01,0
5/10/2020,09:00,ITO,Hilo International,Hilo,HI,ITO01,8
,,JAN,Jackson International,Jackson,MS,JAN-East,9
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,172
,,,,,,Terminal 1,13
,,,,,,Terminal 4 Main,95
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,13
,,,,,,Terminal 8,70
,,JMS,Jamestown Municipal,Jamestown,ND,Gate,7
,,JNU,Juneau International,Juneau,AK,JNU-01,10
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,11
,,,,,,Term 1 - AB,16
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,168
,,,,,,Terminal 3 - E Upper,59
,,,,,,TBIT Main Checkpoint,118
,,,,,,Terminal 1 - Passenger,46
,,,,,,Terminal 2 - Passenger,88
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,252
,,,,,,Terminal 5 - Passenger,30
,,,,,,Terminal 6 - Passenger,44
,,,,,,Terminal 7 - Passenger,44
,,LBB,Lubbock International,Lubbock,TX,LBBA,1
,,LBL,Liberal Municipal,Liberal,KS,LBL-1,0
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,34
,,LEX,Blue Grass,Lexington,KY,LEX-A,14
,,,,,,TB CHK A,34
,,LGA,LaGuardia,Flushing,NY,TB CHK D,28
,,,,,,TC CHK West,14
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,10
,,LIH,Lihue,Lihue,HI,LIH01,4
,,LIT,Little Rock National,Little Rock,AR,LITA,47
,,MBS,MBS International,Freeland,MI,Passenger Terminal,0
,,,,,,MCI 37-45,19
,,,,,,MCI 56-60,25
,,MCI,Kansas City International,Kansas City,MO,,
,,,,,,MCI 61-69,0
,,,,,,MCI 76-85,0
,,,,,,EAST Checkpoint,220
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,430
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,12
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,97
,,MEM,Memphis International,Memphis,TN,MEM-B,83
,,MFE,Miller International,McAllen,TX,MFE01,0
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,3
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,11
,,MHT,Manchester,Manchester,NH,Checkpoint,0
,,,,,,North 3,219
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,24
,,,,,,CONC C,6
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,32
,,MKK,Molokai,Hoolehua,HI,MKK01,6
,,MLB,Melbourne International,Melbourne,FL,MLB A,1
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,1
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,0
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,32
,,MSO,Missoula International,Missoula,MT,Main Security Screen,13
,,,,,,North CP,105
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,5
,,MSY,New Orleans International,Kenner,LA,MSY01,45
,,MTJ,Montrose County,Montrose,CO,MTJZ,4
,,MVY,Martha's Vineyard,Vineyard Haven,MA,Gate 1,2
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,22
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,49
5/10/2020,09:00,,,,,TERM1,33
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,59
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,4
,,OKC,Will Rogers World,Oklahoma City,OK,West,14
,,,,,,Terminal A,8
,,OMA,Eppley Airfield,Omaha,NE,,
,,,,,,Terminal B,1
,,,,,,T2,29
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,21
,,,,,,10,35
,,,,,,2,91
,,,,,,4B,20
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,23
,,,,,,6A,22
,,,,,,7A,137
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,0
,,,,,,PBI A/B,7
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,46
,,PDX,Portland International Airport,Portland,OR,PDX D/E,142
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,21
,,PGV,Pitt-Greenville,Greenville,NC,Terminal,9
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,0
,,,,,,Checkpoint B,387
,,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,39
,,,,,,Checkpoint F,42
,,,,,,T-3 North,334
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,434
,,,,,,T-4 C,188
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,5
,,PIE,St Petersburg-ClearwaterInternational,Clearwater,FL,PIE B,190
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,12
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,55
,,PUB,Pueblo Memorial,Pueblo,CO,PUBZ,7
,,PVD,T F Green State,Warwick,RI,Checkpoint A,39
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,6
,,RAP,Rapid City Regional,Rapid City,SD,1,6
,,RDM,Roberts Field,Redmond,OR,RDMZ,0
,,,,,,Employee Screening Checkpoint (ESC),13
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,7
,,,,,,Terminal 2 Checkpoint,52
,,RFD,Greater Rockford,Rockford,IL,Checkpoint A,93
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,40
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,4
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,13
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,7
,,,,,,Checkpoint B,30
,,RSW,Southwest Florida International,Fort Myers,FL,,
,,,,,,Checkpoint D,145
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,,,,,CKPT-3,82
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,91
,,,,,,SAT01,35
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,6
,,SAV,Savannah International,Savannah,GA,SAV-A,43
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,0
,,SBN,South Bend Regional,South Bend,IN,A CONC,0
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,0
,,SBY,Salisbury / Wicomico CountyRegional,Salisbury,MD,SBY01,19
,,SDF,Louisville International,Louisville,KY,SDF-A,33
5/10/2020,09:00,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,2
,,,,,,SCP 2,184
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,140
,,,,,,SCP 4,128
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,27
,,,,,,Security Checkpoint A,0
,,,,,,Security Checkpoint B,15
,,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,107
,,,,,,Security Checkpoint F-1,165
,,,,,,Security Checkpoint G,45
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,60
,,,,,,Terminal A,30
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,26
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,91
,,,,,,SLC1,21
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,124
,,,,,,Central B,71
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,3
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,45
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,75
,,,,,,T1-A,33
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,44
,,,,,,T2-E,24
,,STT,Cyril E. King International,St Thomas,VI,STT B,1
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,3
,,SWF,Stewart,New  Windor,NY,Main Checkpoint,35
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,80
,,,,,,TPA A,0
,,,,,,TPA C,157
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,104
,,,,,,TPA F,92
,,TTN,Trenton Mercer Airport,Mercer,NJ,767,28
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,28
,,,,,,ACP,0
,,TUS,Tucson International,Tucson,AZ,,
